company,window,num,rank,family,macro,klass,weight
amazon,all,49,7,hashing,hashing,periph,1.0
amazon,all,2,8,linked-list,linked-list,periph,1.0
amazon,all,767,9,greedy,greedy,periph,1.0
amazon,all,5,10,string-other,string,periph,1.0
amazon,all,15,11,two-pointers,two-pointers,periph,1.0
amazon,all,11,12,two-pointers,two-pointers,periph,1.0
amazon,all,56,13,merge-intervals,intervals,periph,1.0
amazon,all,4,14,binary-search,binary-search,periph,1.0
amazon,all,20,15,pairing-stack,stack,periph,1.0
amazon,all,875,16,binary-search,binary-search,periph,1.0
amazon,all,207,17,topo-sort,graph-search,core,1.0
amazon,all,23,18,heap-topk,heap-select,periph,1.0
amazon,all,994,19,bfs,graph-search,core,1.0
amazon,all,14,20,string-other,string,periph,1.0
amazon,all,88,21,two-pointers,two-pointers,periph,1.0
amazon,all,560,22,prefix-sum,prefix-sum,periph,1.0
amazon,all,347,23,heap-topk,heap-select,periph,1.0
amazon,all,33,24,binary-search,binary-search,periph,1.0
amazon,all,53,25,dp-linear,dp,core,1.0
amazon,all,138,26,linked-list,linked-list,periph,1.0
amazon,all,236,27,tree-aggregate,tree,core,1.0
amazon,all,22,28,backtracking,backtracking,core,1.0
amazon,all,9,29,math-bit,math-bit,periph,1.0
amazon,all,128,30,hashing,hashing,periph,1.0
amazon,all,127,31,bfs,graph-search,core,1.0
amazon,all,169,32,hashing,hashing,periph,1.0
amazon,all,21,33,linked-list,linked-list,periph,1.0
amazon,all,238,34,prefix-sum,prefix-sum,periph,1.0
amazon,all,55,35,greedy,greedy,periph,1.0
amazon,all,70,36,dp-linear,dp,core,1.0
amazon,all,198,37,dp-linear,dp,core,1.0
amazon,all,17,38,backtracking,backtracking,core,1.0
amazon,all,210,39,topo-sort,graph-search,core,1.0
amazon,all,54,40,matrix-sim,matrix-sim,periph,1.0
amazon,all,79,41,backtracking,backtracking,core,1.0
amazon,all,239,42,monotonic-stack,stack,periph,1.0
amazon,all,1152,43,hashing,hashing,periph,1.0
amazon,all,31,44,two-pointers,two-pointers,periph,1.0
amazon,all,215,45,heap-topk,heap-select,periph,1.0
amazon,all,242,46,hashing,hashing,periph,1.0
amazon,all,322,47,dp-knapsack,dp,core,1.0
amazon,all,48,48,matrix-sim,matrix-sim,periph,1.0
amazon,all,621,49,greedy,greedy,periph,1.0
amazon,all,26,50,two-pointers,two-pointers,periph,1.0
amazon,all,295,51,heap-topk,heap-select,periph,1.0
amazon,all,253,52,diff-array,intervals,periph,1.0
amazon,all,1768,53,string-other,string,periph,1.0
amazon,all,13,54,string-other,string,periph,1.0
amazon,all,380,55,design,design,periph,1.0
amazon,all,78,56,backtracking,backtracking,core,1.0
amazon,all,118,57,dp-linear,dp,core,1.0
amazon,all,7,58,math-bit,math-bit,periph,1.0
amazon,all,62,59,dp-grid,dp,core,1.0
amazon,all,1757,60,sql,sql,trivial,1.0
amazon,all,139,61,dp-linear,dp,core,1.0
amazon,all,2667,62,trivial,trivial,trivial,1.0
amazon,all,45,63,greedy,greedy,periph,1.0
amazon,all,735,64,pairing-stack,stack,periph,1.0
amazon,all,162,65,binary-search,binary-search,periph,1.0
amazon,all,34,66,binary-search,binary-search,periph,1.0
amazon,all,283,67,two-pointers,two-pointers,periph,1.0
amazon,all,75,68,dutch-flag,two-pointers,periph,1.0
amazon,all,84,69,monotonic-stack,stack,periph,1.0
amazon,all,189,70,two-pointers,two-pointers,periph,1.0
amazon,all,424,71,sliding-window,sliding-window,periph,1.0
amazon,all,51,72,backtracking,backtracking,core,1.0
amazon,all,36,73,hashing,hashing,periph,1.0
amazon,all,41,74,hashing,hashing,periph,1.0
amazon,all,122,75,greedy,greedy,periph,1.0
amazon,all,155,76,design,design,periph,1.0
amazon,all,76,77,sliding-window,sliding-window,periph,1.0
amazon,all,3371,78,hashing,hashing,periph,1.0
amazon,all,124,79,dp-tree,dp,core,1.0
amazon,all,1004,80,sliding-window,sliding-window,periph,1.0
amazon,all,18,81,two-pointers,two-pointers,periph,1.0
amazon,all,136,82,math-bit,math-bit,periph,1.0
amazon,all,10,83,dp-grid,dp,core,1.0
amazon,all,297,84,tree-construct,tree,periph,1.0
amazon,all,904,85,sliding-window,sliding-window,periph,1.0
amazon,all,69,86,binary-search,binary-search,periph,1.0
amazon,all,103,87,bfs,graph-search,core,1.0
amazon,all,234,88,fast-slow,two-pointers,periph,1.0
amazon,all,35,89,binary-search,binary-search,periph,1.0
amazon,all,74,90,binary-search,binary-search,periph,1.0
amazon,all,540,91,binary-search,binary-search,periph,1.0
amazon,all,739,92,monotonic-stack,stack,periph,1.0
amazon,all,863,93,bfs,graph-search,core,1.0
amazon,all,1011,94,binary-search,binary-search,periph,1.0
amazon,all,25,95,linked-list,linked-list,periph,1.0
amazon,all,199,96,bfs,graph-search,core,1.0
amazon,all,206,97,linked-list,linked-list,periph,1.0
amazon,all,460,98,design,design,periph,1.0
amazon,all,6,99,string-other,string,periph,1.0
amazon,all,50,100,math-bit,math-bit,periph,1.0
amazon,all,27,101,two-pointers,two-pointers,periph,1.0
amazon,all,73,102,matrix-sim,matrix-sim,periph,1.0
amazon,all,134,103,greedy,greedy,periph,1.0
amazon,all,217,104,hashing,hashing,periph,1.0
amazon,all,268,105,math-bit,math-bit,periph,1.0
amazon,all,503,106,monotonic-stack,stack,periph,1.0
amazon,all,39,107,backtracking,backtracking,core,1.0
amazon,all,135,108,greedy,greedy,periph,1.0
amazon,all,387,109,hashing,hashing,periph,1.0
amazon,all,28,110,string-matching,string,periph,1.0
amazon,all,102,111,bfs,graph-search,core,1.0
amazon,all,212,112,trie,tree,periph,1.0
amazon,all,287,113,fast-slow,two-pointers,periph,1.0
amazon,all,472,114,trie,tree,periph,1.0
amazon,all,46,115,backtracking,backtracking,core,1.0
amazon,all,733,116,dfs-flood,graph-search,periph,1.0
amazon,all,12,117,string-other,string,periph,1.0
amazon,all,143,118,linked-list,linked-list,periph,1.0
amazon,all,443,119,two-pointers,two-pointers,periph,1.0
amazon,all,8,120,string-other,string,periph,1.0
amazon,all,98,121,bst,tree,periph,1.0
amazon,all,273,122,string-other,string,periph,1.0
amazon,all,300,123,dp-linear,dp,core,1.0
amazon,all,496,124,monotonic-stack,stack,periph,1.0
amazon,all,140,125,backtracking,backtracking,core,1.0
amazon,all,224,126,pairing-stack,stack,periph,1.0
amazon,all,152,127,dp-linear,dp,core,1.0
amazon,all,167,128,two-pointers,two-pointers,periph,1.0
amazon,all,543,129,tree-aggregate,tree,core,1.0
amazon,all,876,130,fast-slow,two-pointers,periph,1.0
amazon,all,141,131,fast-slow,two-pointers,periph,1.0
amazon,all,151,132,string-other,string,periph,1.0
amazon,all,66,133,math-bit,math-bit,periph,1.0
amazon,all,125,134,two-pointers,two-pointers,periph,1.0
amazon,all,227,135,pairing-stack,stack,periph,1.0
amazon,all,547,136,union-find,graph-search,periph,1.0
amazon,all,19,137,fast-slow,two-pointers,periph,1.0
amazon,all,179,138,greedy,greedy,periph,1.0
amazon,all,328,139,linked-list,linked-list,periph,1.0
amazon,all,202,140,hashing,hashing,periph,1.0
amazon,all,416,141,dp-knapsack,dp,core,1.0
amazon,all,907,142,monotonic-stack,stack,periph,1.0
amazon,all,1235,143,dp-interval,dp,core,1.0
amazon,all,72,144,dp-grid,dp,core,1.0
amazon,all,349,145,hashing,hashing,periph,1.0
amazon,all,399,146,union-find,graph-search,periph,1.0
amazon,all,410,147,binary-search,binary-search,periph,1.0
amazon,all,131,148,backtracking,backtracking,core,1.0
amazon,all,852,149,binary-search,binary-search,periph,1.0
amazon,all,973,150,heap-topk,heap-select,periph,1.0
amazon,all,2055,151,prefix-sum,prefix-sum,periph,1.0
amazon,all,16,152,two-pointers,two-pointers,periph,1.0
amazon,all,32,153,pairing-stack,stack,periph,1.0
amazon,all,61,154,linked-list,linked-list,periph,1.0
amazon,all,509,155,dp-linear,dp,core,1.0
amazon,all,110,156,tree-aggregate,tree,core,1.0
amazon,all,150,157,pairing-stack,stack,periph,1.0
amazon,all,219,158,hashing,hashing,periph,1.0
amazon,all,240,159,binary-search,binary-search,periph,1.0
amazon,all,3434,160,sliding-window,sliding-window,periph,1.0
amazon,all,37,161,backtracking,backtracking,core,1.0
amazon,all,394,162,pairing-stack,stack,periph,1.0
amazon,all,981,163,design,design,periph,1.0
amazon,all,1268,164,trie,tree,periph,1.0
amazon,all,209,165,sliding-window,sliding-window,periph,1.0
amazon,all,485,166,sliding-window,sliding-window,periph,1.0
amazon,all,1752,167,two-pointers,two-pointers,periph,1.0
amazon,all,101,168,tree-traversal,tree,core,1.0
amazon,all,987,169,bfs,graph-search,core,1.0
amazon,all,2357,170,greedy,greedy,periph,1.0
amazon,all,67,171,math-bit,math-bit,periph,1.0
amazon,all,80,172,two-pointers,two-pointers,periph,1.0
amazon,all,175,173,sql,sql,trivial,1.0
amazon,all,205,174,hashing,hashing,periph,1.0
amazon,all,796,175,string-other,string,periph,1.0
amazon,all,104,176,tree-aggregate,tree,core,1.0
amazon,all,105,177,tree-construct,tree,periph,1.0
amazon,all,126,178,bfs,graph-search,core,1.0
amazon,all,153,179,binary-search,binary-search,periph,1.0
amazon,all,160,180,linked-list,linked-list,periph,1.0
amazon,all,204,181,number-theory,math-bit,periph,1.0
amazon,all,412,182,trivial,trivial,trivial,1.0
amazon,all,438,183,sliding-window,sliding-window,periph,1.0
amazon,all,992,184,sliding-window,sliding-window,periph,1.0
amazon,all,100,185,tree-traversal,tree,core,1.0
amazon,all,176,186,sql,sql,trivial,1.0
amazon,all,1148,187,sql,sql,trivial,1.0
amazon,all,90,188,backtracking,backtracking,core,1.0
amazon,all,235,189,bst,tree,periph,1.0
amazon,all,567,190,sliding-window,sliding-window,periph,1.0
amazon,all,658,191,binary-search,binary-search,periph,1.0
amazon,all,662,192,bfs,graph-search,core,1.0
amazon,all,1492,193,math-bit,math-bit,periph,1.0
amazon,all,1650,194,tree-traversal,tree,core,1.0
amazon,all,1929,195,trivial,trivial,trivial,1.0
amazon,all,2214,196,dp-linear,dp,core,1.0
amazon,all,64,197,dp-grid,dp,core,1.0
amazon,all,92,198,linked-list,linked-list,periph,1.0
amazon,all,116,199,tree-traversal,tree,core,1.0
amazon,all,181,200,sql,sql,trivial,1.0
bloomberg,six-months,1,1,hashing,hashing,periph,1.0
bloomberg,six-months,56,2,merge-intervals,intervals,periph,1.0
bloomberg,six-months,20,3,pairing-stack,stack,periph,1.0
bloomberg,six-months,380,4,design,design,periph,1.0
bloomberg,six-months,2,5,linked-list,linked-list,periph,1.0
bloomberg,six-months,5,6,string-other,string,periph,1.0
bloomberg,six-months,200,7,dfs-flood,graph-search,periph,1.0
bloomberg,six-months,3,8,sliding-window,sliding-window,periph,1.0
bloomberg,six-months,79,9,backtracking,backtracking,core,1.0
bloomberg,six-months,121,10,dp-linear,dp,core,1.0
bloomberg,six-months,430,11,linked-list,linked-list,periph,1.0
bloomberg,six-months,1396,12,design,design,periph,1.0
bloomberg,six-months,394,13,pairing-stack,stack,periph,1.0
bloomberg,six-months,42,14,monotonic-stack,stack,periph,1.0
bloomberg,six-months,253,15,diff-array,intervals,periph,1.0
bloomberg,six-months,11,16,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,1169,17,hashing,hashing,periph,1.0
bloomberg,six-months,4,18,binary-search,binary-search,periph,1.0
bloomberg,six-months,13,19,string-other,string,periph,1.0
bloomberg,six-months,49,20,hashing,hashing,periph,1.0
bloomberg,six-months,15,21,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,21,22,linked-list,linked-list,periph,1.0
bloomberg,six-months,88,23,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,140,24,backtracking,backtracking,core,1.0
bloomberg,six-months,242,25,hashing,hashing,periph,1.0
bloomberg,six-months,399,26,union-find,graph-search,periph,1.0
bloomberg,six-months,283,27,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,9,28,math-bit,math-bit,periph,1.0
bloomberg,six-months,14,29,string-other,string,periph,1.0
bloomberg,six-months,27,30,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,33,31,binary-search,binary-search,periph,1.0
bloomberg,six-months,70,32,dp-linear,dp,core,1.0
bloomberg,six-months,128,33,hashing,hashing,periph,1.0
bloomberg,six-months,175,34,sql,sql,trivial,1.0
bloomberg,six-months,322,35,dp-knapsack,dp,core,1.0
bloomberg,six-months,424,36,sliding-window,sliding-window,periph,1.0
bloomberg,six-months,1274,37,matrix-sim,matrix-sim,periph,1.0
bloomberg,six-months,22,38,backtracking,backtracking,core,1.0
bloomberg,six-months,61,39,linked-list,linked-list,periph,1.0
bloomberg,six-months,125,40,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,139,41,dp-linear,dp,core,1.0
bloomberg,six-months,875,42,binary-search,binary-search,periph,1.0
bloomberg,six-months,26,43,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,31,44,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,48,45,matrix-sim,matrix-sim,periph,1.0
bloomberg,six-months,69,46,binary-search,binary-search,periph,1.0
bloomberg,six-months,75,47,dutch-flag,two-pointers,periph,1.0
bloomberg,six-months,155,48,design,design,periph,1.0
bloomberg,six-months,560,49,prefix-sum,prefix-sum,periph,1.0
bloomberg,six-months,994,50,bfs,graph-search,core,1.0
bloomberg,six-months,1209,51,pairing-stack,stack,periph,1.0
bloomberg,six-months,1387,52,math-bit,math-bit,periph,1.0
bloomberg,six-months,53,53,dp-linear,dp,core,1.0
bloomberg,six-months,66,54,math-bit,math-bit,periph,1.0
bloomberg,six-months,136,55,math-bit,math-bit,periph,1.0
bloomberg,six-months,146,56,design,design,periph,1.0
bloomberg,six-months,169,57,hashing,hashing,periph,1.0
bloomberg,six-months,238,58,prefix-sum,prefix-sum,periph,1.0
bloomberg,six-months,387,59,hashing,hashing,periph,1.0
bloomberg,six-months,445,60,linked-list,linked-list,periph,1.0
bloomberg,six-months,7,61,math-bit,math-bit,periph,1.0
bloomberg,six-months,18,62,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,152,63,dp-linear,dp,core,1.0
bloomberg,six-months,197,64,sql,sql,trivial,1.0
bloomberg,six-months,496,65,monotonic-stack,stack,periph,1.0
bloomberg,six-months,1249,66,pairing-stack,stack,periph,1.0
bloomberg,six-months,1656,67,design,design,periph,1.0
bloomberg,six-months,50,68,math-bit,math-bit,periph,1.0
bloomberg,six-months,101,69,tree-traversal,tree,core,1.0
bloomberg,six-months,127,70,bfs,graph-search,core,1.0
bloomberg,six-months,219,71,hashing,hashing,periph,1.0
bloomberg,six-months,234,72,fast-slow,two-pointers,periph,1.0
bloomberg,six-months,347,73,heap-topk,heap-select,periph,1.0
bloomberg,six-months,485,74,sliding-window,sliding-window,periph,1.0
bloomberg,six-months,547,75,union-find,graph-search,periph,1.0
bloomberg,six-months,933,76,design,design,periph,1.0
bloomberg,six-months,8,77,string-other,string,periph,1.0
bloomberg,six-months,23,78,heap-topk,heap-select,periph,1.0
bloomberg,six-months,28,79,string-matching,string,periph,1.0
bloomberg,six-months,32,80,pairing-stack,stack,periph,1.0
bloomberg,six-months,55,81,greedy,greedy,periph,1.0
bloomberg,six-months,98,82,bst,tree,periph,1.0
bloomberg,six-months,198,83,dp-linear,dp,core,1.0
bloomberg,six-months,239,84,monotonic-stack,stack,periph,1.0
bloomberg,six-months,344,85,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,525,86,prefix-sum,prefix-sum,periph,1.0
bloomberg,six-months,611,87,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,797,88,graph-other,graph-search,periph,1.0
bloomberg,six-months,1752,89,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,6,90,string-other,string,periph,1.0
bloomberg,six-months,35,91,binary-search,binary-search,periph,1.0
bloomberg,six-months,36,92,hashing,hashing,periph,1.0
bloomberg,six-months,40,93,backtracking,backtracking,core,1.0
bloomberg,six-months,54,94,matrix-sim,matrix-sim,periph,1.0
bloomberg,six-months,67,95,math-bit,math-bit,periph,1.0
bloomberg,six-months,74,96,binary-search,binary-search,periph,1.0
bloomberg,six-months,85,97,monotonic-stack,stack,periph,1.0
bloomberg,six-months,134,98,greedy,greedy,periph,1.0
bloomberg,six-months,138,99,linked-list,linked-list,periph,1.0
bloomberg,six-months,143,100,linked-list,linked-list,periph,1.0
bloomberg,six-months,150,101,pairing-stack,stack,periph,1.0
bloomberg,six-months,162,102,binary-search,binary-search,periph,1.0
bloomberg,six-months,167,103,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,189,104,two-pointers,two-pointers,periph,1.0
bloomberg,six-months,217,105,hashing,hashing,periph,1.0
bloomberg,six-months,236,106,tree-aggregate,tree,core,1.0
bloomberg,six-months,268,107,math-bit,math-bit,periph,1.0
bloomberg,six-months,435,108,greedy,greedy,periph,1.0
bloomberg,six-months,643,109,sliding-window,sliding-window,periph,1.0
bloomberg,six-months,704,110,binary-search,binary-search,periph,1.0
bloomberg,six-months,739,111,monotonic-stack,stack,periph,1.0
bloomberg,six-months,904,112,sliding-window,sliding-window,periph,1.0
bloomberg,six-months,1029,113,greedy,greedy,periph,1.0
